id,property_incident_id,subject_id,relationship,data,created_at,updated_at
1005,4935,30,leased,"{""source_relationship"":""lessor""}",2026-07-13 14:24:33 -0400,2026-07-22 18:38:45 -0400
1006,4935,582,brokered,{},2026-07-13 14:24:33 -0400,2026-07-13 14:24:33 -0400
1007,4936,17,leased,{},2026-07-13 14:24:33 -0400,2026-07-13 14:24:33 -0400
1008,4936,30,leased,"{""source_relationship"":""lessor""}",2026-07-13 14:24:33 -0400,2026-07-22 18:38:45 -0400
1009,4936,582,brokered,{},2026-07-13 14:24:33 -0400,2026-07-13 14:24:33 -0400
1010,4937,17,operated_at,{},2026-07-13 14:24:33 -0400,2026-07-13 14:24:33 -0400
1011,4938,17,operated_at,{},2026-07-13 14:24:33 -0400,2026-07-13 14:24:33 -0400
1012,4939,17,operated_at,{},2026-07-13 14:24:33 -0400,2026-07-13 14:24:33 -0400
1013,4941,17,operated_at,{},2026-07-13 14:24:33 -0400,2026-07-13 14:24:33 -0400
1014,4941,583,operated_at,"{""source_relationship"":""managed""}",2026-07-13 14:24:33 -0400,2026-07-22 18:34:44 -0400
1015,4940,17,operated_at,{},2026-07-13 14:24:33 -0400,2026-07-13 14:24:33 -0400
1016,4942,17,operated_at,{},2026-07-13 14:24:33 -0400,2026-07-13 14:24:33 -0400
1018,4943,17,operated_at,{},2026-07-13 14:24:33 -0400,2026-07-13 14:24:33 -0400
1019,4944,43,operated_at,{},2026-07-13 14:24:34 -0400,2026-07-13 14:24:34 -0400
1020,4945,43,operated_at,{},2026-07-13 14:24:34 -0400,2026-07-13 14:24:34 -0400
1021,4945,17,operated_at,"{""source_relationship"":""previously_operated_at""}",2026-07-13 14:24:34 -0400,2026-07-22 18:37:18 -0400
1022,4946,584,brokered,"{""source_relationship"":""conducted_auction""}",2026-07-13 14:24:34 -0400,2026-07-22 18:34:45 -0400
1023,4947,584,brokered,"{""source_relationship"":""conducted_auction""}",2026-07-13 14:24:34 -0400,2026-07-22 18:34:45 -0400
1024,4947,543,brokered,"{""source_relationship"":""conducted_auction""}",2026-07-13 14:24:34 -0400,2026-07-22 18:34:45 -0400
1025,4948,43,operated_at,{},2026-07-13 14:24:34 -0400,2026-07-13 14:24:34 -0400
1026,4949,43,operated_at,{},2026-07-13 14:24:34 -0400,2026-07-13 14:24:34 -0400
1027,4950,1348,operated_at,{},2026-07-13 14:24:34 -0400,2026-07-22 17:37:23 -0400
1032,5033,32,sold,"{""source_relationship"":""conveyed_from""}",2026-07-13 14:24:34 -0400,2026-07-22 18:34:36 -0400
1033,5033,30,purchased,"{""source_relationship"":""acquired_title""}",2026-07-13 14:24:34 -0400,2026-07-22 18:37:42 -0400
1034,5034,30,sold,"{""source_relationship"":""conveyed_from""}",2026-07-13 14:24:34 -0400,2026-07-22 18:34:36 -0400
1035,5034,585,purchased,"{""source_relationship"":""acquired_title""}",2026-07-13 14:24:34 -0400,2026-07-22 18:37:42 -0400
1036,5035,585,sold,"{""source_relationship"":""conveyed_from""}",2026-07-13 14:24:34 -0400,2026-07-22 18:34:36 -0400
1037,5035,586,purchased,"{""source_relationship"":""acquired_title""}",2026-07-13 14:24:34 -0400,2026-07-22 18:37:42 -0400
1039,5036,586,sold,"{""source_relationship"":""conveyed_from""}",2026-07-13 14:24:34 -0400,2026-07-22 18:34:36 -0400
1040,5036,6,purchased,"{""source_relationship"":""acquired_title""}",2026-07-13 14:24:34 -0400,2026-07-22 18:37:42 -0400
1041,11177,568,operated_at,{},2026-07-13 14:24:39 -0400,2026-07-13 14:24:39 -0400
1042,11177,587,operated_at,{},2026-07-13 14:24:39 -0400,2026-07-13 14:24:39 -0400
1044,10367,588,operated_at,{},2026-07-13 14:24:39 -0400,2026-07-13 14:24:39 -0400
1045,10407,2386,owned,{},2026-07-13 14:24:40 -0400,2026-07-22 18:00:29 -0400
1046,10407,199,owned,{},2026-07-13 14:24:40 -0400,2026-07-13 14:24:40 -0400
1047,10407,590,owned,{},2026-07-13 14:24:40 -0400,2026-07-13 14:24:40 -0400
1048,11179,16,operated_at,"{""source_relationship"":""historically_operated_at""}",2026-07-13 14:24:47 -0400,2026-07-22 18:36:22 -0400
1050,10368,591,operated_at,{},2026-07-13 14:24:47 -0400,2026-07-13 14:24:47 -0400
1051,10408,592,owned,{},2026-07-13 14:24:47 -0400,2026-07-13 14:24:47 -0400
1052,10408,593,owned,{},2026-07-13 14:24:47 -0400,2026-07-13 14:24:47 -0400
1053,10408,594,owned,{},2026-07-13 14:24:47 -0400,2026-07-13 14:24:47 -0400
1054,10408,595,owned,{},2026-07-13 14:24:47 -0400,2026-07-13 14:24:47 -0400
1055,10369,596,operated_at,{},2026-07-13 14:24:52 -0400,2026-07-13 14:24:52 -0400
1056,10369,597,owned,"{""source_relationship"":""owned_and_operated""}",2026-07-13 14:24:52 -0400,2026-07-22 18:38:11 -0400
1058,11182,598,operated_at,{},2026-07-13 14:24:52 -0400,2026-07-13 14:24:52 -0400
1059,10409,596,occupied,"{""source_relationship"":""historically_occupied""}",2026-07-13 14:24:52 -0400,2026-07-22 18:38:14 -0400
1060,10371,599,built,"{""source_relationship"":""erected""}",2026-07-13 14:25:05 -0400,2026-07-22 18:37:55 -0400
1061,10371,570,predecessor_of,{},2026-07-13 14:25:05 -0400,2026-07-13 14:25:05 -0400
1062,10372,570,mentioned_in,{},2026-07-13 14:25:05 -0400,2026-07-13 14:25:05 -0400
1063,10372,600,mentioned_in,{},2026-07-13 14:25:05 -0400,2026-07-13 14:25:05 -0400
1065,11185,570,occupied,"{""source_relationship"":""historic_occupant""}",2026-07-13 14:25:05 -0400,2026-07-22 18:34:38 -0400
1066,10373,570,operated_at,{},2026-07-13 14:25:05 -0400,2026-07-13 14:25:05 -0400
1067,10374,570,relocated_to,{},2026-07-13 14:25:05 -0400,2026-07-13 14:25:05 -0400
1068,10375,600,moved_into,{},2026-07-13 14:25:05 -0400,2026-07-13 14:25:05 -0400
1069,10377,570,operated_at,{},2026-07-13 14:25:05 -0400,2026-07-13 14:25:05 -0400
1070,10377,286,mentioned_in,{},2026-07-13 14:25:05 -0400,2026-07-13 14:25:05 -0400
1071,10378,570,mentioned_in,{},2026-07-13 14:25:06 -0400,2026-07-13 14:25:06 -0400
1072,10378,278,promoted_at,{},2026-07-13 14:25:06 -0400,2026-07-13 14:25:06 -0400
1073,10378,346,promoted_at,{},2026-07-13 14:25:06 -0400,2026-07-13 14:25:06 -0400
1074,10379,570,mentioned_in,{},2026-07-13 14:25:06 -0400,2026-07-13 14:25:06 -0400
1075,10379,601,victim_of,"{""source_relationship"":""injured_while_serving_at""}",2026-07-13 14:25:06 -0400,2026-07-22 18:38:52 -0400
1076,10379,168,commended,{},2026-07-13 14:25:06 -0400,2026-07-13 14:25:06 -0400
1077,10380,602,led,"{""source_relationship"":""commanded""}",2026-07-13 14:25:06 -0400,2026-07-22 18:35:03 -0400
1078,10380,570,led,"{""source_relationship"":""commanded_by""}",2026-07-13 14:25:06 -0400,2026-07-22 18:37:46 -0400
1079,10381,570,mentioned_in,{},2026-07-13 14:25:06 -0400,2026-07-13 14:25:06 -0400
1080,10381,600,located_at,{},2026-07-13 14:25:06 -0400,2026-07-13 14:25:06 -0400
1081,10382,570,vacated,{},2026-07-13 14:25:06 -0400,2026-07-13 14:25:06 -0400
1082,10383,570,operated_at,"{""source_relationship"":""reopened_at""}",2026-07-13 14:25:06 -0400,2026-07-22 18:35:01 -0400
1083,10383,152,funded_renovation,{},2026-07-13 14:25:06 -0400,2026-07-13 14:25:06 -0400
1085,11198,603,operated_at,{},2026-07-13 14:25:15 -0400,2026-07-13 14:25:15 -0400
1086,10384,604,operated_at,{},2026-07-13 14:25:15 -0400,2026-07-13 14:25:15 -0400
1087,10548,605,charged_with_gambling_violations,{},2026-07-13 14:25:15 -0400,2026-07-13 14:25:15 -0400
1088,10411,211,owned,{},2026-07-13 14:25:15 -0400,2026-07-13 14:25:15 -0400
1089,10411,205,mentioned_in,{},2026-07-13 14:25:15 -0400,2026-07-13 14:25:15 -0400
1090,10549,211,purchased,{},2026-07-13 14:25:15 -0400,2026-07-13 14:25:15 -0400
1091,10549,605,mentioned_in,{},2026-07-13 14:25:15 -0400,2026-07-13 14:25:15 -0400
1092,10550,211,party_to_suit,"{""source_relationship"":""convicted_at""}",2026-07-13 14:25:15 -0400,2026-07-22 18:36:35 -0400
1093,10551,606,mentioned_in,{},2026-07-13 14:25:15 -0400,2026-07-13 14:25:15 -0400
1094,10385,88,operated_at,{},2026-07-13 14:25:19 -0400,2026-07-13 14:25:19 -0400
1095,10385,44,operated_at,"{""source_relationship"":""previously_operated_at""}",2026-07-13 14:25:19 -0400,2026-07-22 18:37:18 -0400
1097,10386,607,operated_at,{},2026-07-13 14:25:28 -0400,2026-07-13 14:25:28 -0400
1098,10413,422,owned,{},2026-07-13 14:25:28 -0400,2026-07-13 14:25:28 -0400
1099,10413,388,owned,{},2026-07-13 14:25:28 -0400,2026-07-13 14:25:28 -0400
1100,10387,608,operated_at,"{""source_relationship"":""operated_hardware_store_at""}",2026-07-13 14:25:37 -0400,2026-07-22 18:33:59 -0400
1101,10387,609,operated_at,{},2026-07-13 14:25:37 -0400,2026-07-13 14:25:37 -0400
1102,11208,610,occupied,"{""source_relationship"":""historic_occupant_of""}",2026-07-13 14:25:37 -0400,2026-07-22 18:34:26 -0400
1103,11208,611,occupied,"{""source_relationship"":""occupied_as_of_2013""}",2026-07-13 14:25:37 -0400,2026-07-22 18:36:19 -0400
1105,5667,612,headquartered_at,{},2026-07-13 14:25:37 -0400,2026-07-13 14:25:37 -0400
1106,5667,613,founded,{},2026-07-13 14:25:37 -0400,2026-07-13 14:25:37 -0400
1107,5667,614,mentioned_in,{},2026-07-13 14:25:37 -0400,2026-07-13 14:25:37 -0400
1108,5667,615,occupied,"{""source_relationship"":""later_occupant_of_flagship_location""}",2026-07-13 14:25:37 -0400,2026-07-22 18:34:14 -0400
1109,10414,616,owned,"{""source_relationship"":""owned_since""}",2026-07-13 14:25:37 -0400,2026-07-22 18:36:40 -0400
1110,10842,616,owned,"{""source_relationship"":""owned_as_landlords""}",2026-07-13 14:25:37 -0400,2026-07-22 18:37:31 -0400
1111,10842,617,member_of,"{""source_relationship"":""parishioners_of""}",2026-07-13 14:25:37 -0400,2026-07-22 18:37:44 -0400
1112,10842,611,leased,"{""source_relationship"":""tenant_at""}",2026-07-13 14:25:37 -0400,2026-07-22 18:36:15 -0400
1113,10843,611,operated_at,{},2026-07-13 14:25:37 -0400,2026-07-13 14:25:37 -0400
1114,10843,618,frequented,{},2026-07-13 14:25:38 -0400,2026-07-13 14:25:38 -0400
1116,11212,619,occupied,{},2026-07-13 14:25:46 -0400,2026-07-13 14:25:46 -0400
1117,11212,620,occupied,{},2026-07-13 14:25:46 -0400,2026-07-13 14:25:46 -0400
1118,11212,621,occupied,{},2026-07-13 14:25:46 -0400,2026-07-13 14:25:46 -0400
1119,5096,622,operated_at,{},2026-07-13 14:25:46 -0400,2026-07-13 14:25:46 -0400
1120,5096,623,mentioned_in,{},2026-07-13 14:25:46 -0400,2026-07-13 14:25:46 -0400
1121,10389,624,operated_at,{},2026-07-13 14:25:46 -0400,2026-07-13 14:25:46 -0400
1122,10389,625,operated_at,{},2026-07-13 14:25:46 -0400,2026-07-13 14:25:46 -0400
1123,10389,626,operated_at,{},2026-07-13 14:25:46 -0400,2026-07-13 14:25:46 -0400
1124,10415,627,occupied,{},2026-07-13 14:25:46 -0400,2026-07-13 14:25:46 -0400
1125,10415,628,purchased,{},2026-07-13 14:25:46 -0400,2026-07-13 14:25:46 -0400
1126,10415,623,purchased,"{""source_relationship"":""acquired""}",2026-07-13 14:25:47 -0400,2026-07-22 18:37:11 -0400
1127,6650,629,depicted_in,"{""source_relationship"":""shown_on_map""}",2026-07-13 14:26:20 -0400,2026-07-22 18:35:13 -0400
1128,6650,102,depicted_in,"{""source_relationship"":""shown_on_map""}",2026-07-13 14:26:20 -0400,2026-07-22 18:35:14 -0400
1129,6650,68,mentioned_in,{},2026-07-13 14:26:20 -0400,2026-07-13 14:26:20 -0400
1130,6650,51,depicted_in,"{""source_relationship"":""associated_estate_shown_on_map""}",2026-07-13 14:26:20 -0400,2026-07-22 19:11:26 -0400
1131,5185,51,sold,"{""source_relationship"":""conveyed_property""}",2026-07-13 14:26:20 -0400,2026-07-22 18:36:48 -0400
1132,5185,630,purchased,"{""source_relationship"":""received_conveyance""}",2026-07-13 14:26:21 -0400,2026-07-22 18:40:14 -0400
1133,5186,631,worked_at,"{""source_relationship"":""practiced_at""}",2026-07-13 14:26:21 -0400,2026-07-22 18:36:29 -0400
1134,5187,23,sold,"{""source_relationship"":""conveyed_property""}",2026-07-13 14:26:21 -0400,2026-07-22 18:36:48 -0400
1135,5187,49,purchased,"{""source_relationship"":""received_conveyance""}",2026-07-13 14:26:21 -0400,2026-07-22 18:40:14 -0400
1136,4645,60,identified_at,{},2026-07-13 14:26:21 -0400,2026-07-13 14:26:21 -0400
1137,4647,632,died_at,{},2026-07-13 14:26:21 -0400,2026-07-13 14:26:21 -0400
1138,4648,633,operated_at,"{""source_relationship"":""licensed_operator_at""}",2026-07-13 14:26:21 -0400,2026-07-22 18:36:52 -0400
1139,4649,634,owned,"{""source_relationship"":""held_rally_at""}",2026-07-13 14:26:21 -0400,2026-07-22 18:36:52 -0400
1140,4650,635,mentioned_in,{},2026-07-13 14:26:21 -0400,2026-07-13 14:26:21 -0400
1141,4650,75,related_to,"{""source_relationship"":""associated_with_property""}",2026-07-13 14:26:21 -0400,2026-07-22 18:38:35 -0400
1142,6655,636,owned,"{""source_relationship"":""owned_lot_shown_on_map""}",2026-07-13 14:26:21 -0400,2026-07-22 18:34:51 -0400
1143,6655,637,depicted_in,"{""source_relationship"":""shown_on_map""}",2026-07-13 14:26:21 -0400,2026-07-22 18:35:14 -0400
1144,6655,638,depicted_in,"{""source_relationship"":""shown_on_map""}",2026-07-13 14:26:21 -0400,2026-07-22 18:35:14 -0400
1145,6655,639,depicted_in,"{""source_relationship"":""shown_on_map""}",2026-07-13 14:26:21 -0400,2026-07-22 18:35:14 -0400
1146,6655,640,depicted_in,"{""source_relationship"":""shown_on_map""}",2026-07-13 14:26:21 -0400,2026-07-22 18:35:14 -0400
1147,4651,11,sold,"{""source_relationship"":""sold_property""}",2026-07-13 14:26:21 -0400,2026-07-22 18:37:44 -0400
1148,5188,11,purchased,"{""source_relationship"":""bought_property""}",2026-07-13 14:26:21 -0400,2026-07-22 18:34:31 -0400
1149,5188,21,sold,"{""source_relationship"":""sold_property""}",2026-07-13 14:26:21 -0400,2026-07-22 18:37:44 -0400
1150,5189,641,purchased,"{""source_relationship"":""received_conveyance""}",2026-07-13 14:26:21 -0400,2026-07-22 18:40:15 -0400
1151,5189,75,owned,"{""source_relationship"":""established_ownership""}",2026-07-13 14:26:21 -0400,2026-07-22 19:11:24 -0400
1152,4652,11,sold,"{""source_relationship"":""sold_property""}",2026-07-13 14:26:21 -0400,2026-07-22 18:37:45 -0400
1153,4652,75,purchased,"{""source_relationship"":""acquired_property""}",2026-07-13 14:26:21 -0400,2026-07-22 18:33:46 -0400
1154,4653,21,sold,"{""source_relationship"":""sold_property""}",2026-07-13 14:26:21 -0400,2026-07-22 18:37:45 -0400
1155,4653,642,purchased,"{""source_relationship"":""received_conveyance""}",2026-07-13 14:26:21 -0400,2026-07-22 18:40:15 -0400
1156,4654,21,built,"{""source_relationship"":""developed_property""}",2026-07-13 14:26:21 -0400,2026-07-22 18:36:31 -0400
1157,10424,633,operated_at,"{""source_relationship"":""operated_saloon_at""}",2026-07-13 14:26:22 -0400,2026-07-22 18:37:00 -0400
1158,10424,641,operated_at,"{""source_relationship"":""operated_saloon_at""}",2026-07-13 14:26:22 -0400,2026-07-22 18:37:00 -0400
1159,5190,641,operated_at,"{""source_relationship"":""operated_soft_drinks_store_at""}",2026-07-13 14:26:22 -0400,2026-07-22 18:34:28 -0400
1160,4656,641,died_at,"{""source_relationship"":""died""}",2026-07-13 14:26:22 -0400,2026-07-22 18:37:39 -0400
1161,4656,643,mentioned_in,{},2026-07-13 14:26:22 -0400,2026-07-13 14:26:22 -0400
1162,5191,641,died_at,"{""source_relationship"":""died""}",2026-07-13 14:26:22 -0400,2026-07-22 18:37:40 -0400
1163,5191,644,purchased,"{""source_relationship"":""inherited_ownership""}",2026-07-13 14:26:22 -0400,2026-07-22 19:11:34 -0400
1164,5192,90,brokered,"{""source_relationship"":""brokered_lease_for""}",2026-07-13 14:26:22 -0400,2026-07-22 18:40:05 -0400
1165,5193,645,charged_at,{},2026-07-13 14:26:22 -0400,2026-07-13 14:26:22 -0400
1166,5193,58,licensed_at,{},2026-07-13 14:26:22 -0400,2026-07-13 14:26:22 -0400
1167,5194,12,brokered,"{""source_relationship"":""brokered_lease""}",2026-07-13 14:26:22 -0400,2026-07-22 18:40:08 -0400
1168,5194,58,leased,"{""source_relationship"":""leased_property""}",2026-07-13 14:26:22 -0400,2026-07-22 18:36:17 -0400
1169,5194,90,leased,"{""source_relationship"":""lessor""}",2026-07-13 14:26:22 -0400,2026-07-22 18:38:45 -0400
1170,5195,12,brokered,"{""source_relationship"":""brokered_lease""}",2026-07-13 14:26:22 -0400,2026-07-22 18:40:08 -0400
1171,5195,646,leased,"{""source_relationship"":""leased_property""}",2026-07-13 14:26:22 -0400,2026-07-22 18:36:17 -0400
1172,5196,646,vacated_property,{},2026-07-13 14:26:22 -0400,2026-07-13 14:26:22 -0400
1173,5197,12,brokered,"{""source_relationship"":""brokered_sale""}",2026-07-13 14:26:22 -0400,2026-07-22 18:33:54 -0400
1174,5197,644,sold,"{""source_relationship"":""sold_property""}",2026-07-13 14:26:22 -0400,2026-07-22 18:37:45 -0400
1175,5198,646,mentioned_in,{},2026-07-13 14:26:22 -0400,2026-07-13 14:26:22 -0400
1176,5198,647,advertised_in,"{""source_relationship"":""advertised_at""}",2026-07-13 14:26:22 -0400,2026-07-22 18:36:37 -0400
1177,5199,646,operated_at,{},2026-07-13 14:26:22 -0400,2026-07-13 14:26:22 -0400
1178,5200,648,operated_at,{},2026-07-13 14:26:22 -0400,2026-07-13 14:26:22 -0400
1179,5202,649,operated_at,{},2026-07-13 14:26:22 -0400,2026-07-13 14:26:22 -0400
1180,5202,650,operated_at,{},2026-07-13 14:26:22 -0400,2026-07-13 14:26:22 -0400
1181,5203,78,operated_at,{},2026-07-13 14:26:22 -0400,2026-07-13 14:26:22 -0400
1182,5204,78,operated_at,{},2026-07-13 14:26:23 -0400,2026-07-13 14:26:23 -0400
1183,5204,651,subject_of,"{""source_relationship"":""reviewed""}",2026-07-13 14:26:23 -0400,2026-07-22 18:37:47 -0400
1184,4657,78,operated_at,{},2026-07-13 14:26:23 -0400,2026-07-13 14:26:23 -0400
1185,4657,646,operated_at,"{""source_relationship"":""previously_operated_at""}",2026-07-13 14:26:23 -0400,2026-07-22 18:37:18 -0400
1186,5206,652,sold,"{""source_relationship"":""sold_property""}",2026-07-13 14:26:23 -0400,2026-07-22 18:37:45 -0400
1187,5206,50,purchased,"{""source_relationship"":""received_conveyance""}",2026-07-13 14:26:23 -0400,2026-07-22 18:40:15 -0400
1188,5277,653,operated_at,{},2026-07-13 14:26:27 -0400,2026-07-13 14:26:27 -0400
1189,5207,50,sold,"{""source_relationship"":""conveyed""}",2026-07-13 14:26:28 -0400,2026-07-22 18:38:05 -0400
1190,5207,1,purchased,"{""source_relationship"":""acquired""}",2026-07-13 14:26:28 -0400,2026-07-22 18:37:11 -0400
1191,5016,1,purchased,"{""source_relationship"":""acquired""}",2026-07-13 14:26:28 -0400,2026-07-22 18:37:12 -0400
1192,10444,654,operated_at,"{""source_relationship"":""operated""}",2026-07-13 14:26:32 -0400,2026-07-22 18:34:17 -0400
1193,10507,655,sold,{},2026-07-13 14:26:32 -0400,2026-07-13 14:26:32 -0400
1194,10507,586,purchased,{},2026-07-13 14:26:32 -0400,2026-07-13 14:26:32 -0400
1195,11244,656,operated_at,"{""source_relationship"":""operated_confectionary_at""}",2026-07-13 14:26:39 -0400,2026-07-22 18:34:13 -0400
1196,11244,657,occupied,{},2026-07-13 14:26:39 -0400,2026-07-13 14:26:39 -0400
1198,10866,658,branded_bottles_from,{},2026-07-13 14:26:39 -0400,2026-07-13 14:26:39 -0400
1199,10866,659,produced_bottles_at,{},2026-07-13 14:26:39 -0400,2026-07-13 14:26:39 -0400
1200,10445,660,operated_at,"{""source_relationship"":""operated_as_confectioner_at""}",2026-07-13 14:26:39 -0400,2026-07-22 18:37:38 -0400
1201,10445,658,operated_at,"{""source_relationship"":""operated_as_bottler_at""}",2026-07-13 14:26:39 -0400,2026-07-22 18:36:16 -0400
1202,10445,659,operated_at,{},2026-07-13 14:26:39 -0400,2026-07-13 14:26:39 -0400
1203,10508,661,sold,{},2026-07-13 14:26:39 -0400,2026-07-13 14:26:39 -0400
1204,10508,662,purchased,{},2026-07-13 14:26:39 -0400,2026-07-13 14:26:39 -0400
1206,11249,663,operated_at,"{""source_relationship"":""operated_shoe_repair_at""}",2026-07-13 14:26:49 -0400,2026-07-22 18:38:40 -0400
1207,11249,664,operated_at,"{""source_relationship"":""operated_restaurant_at""}",2026-07-13 14:26:49 -0400,2026-07-22 18:34:58 -0400
1208,11249,665,operated_at,{},2026-07-13 14:26:49 -0400,2026-07-13 14:26:49 -0400
1209,10447,666,worked_at,{},2026-07-13 14:26:49 -0400,2026-07-13 14:26:49 -0400
1210,10510,667,sold,{},2026-07-13 14:26:49 -0400,2026-07-13 14:26:49 -0400
1211,10510,550,purchased,{},2026-07-13 14:26:50 -0400,2026-07-13 14:26:50 -0400
1212,10510,668,purchased,{},2026-07-13 14:26:50 -0400,2026-07-13 14:26:50 -0400
1213,11251,669,operated_at,"{""source_relationship"":""operated_shoe_store_at""}",2026-07-13 14:26:54 -0400,2026-07-22 18:37:36 -0400
1214,11251,670,operated_at,{},2026-07-13 14:26:54 -0400,2026-07-13 14:26:54 -0400
1217,11253,672,historic_use_of,{},2026-07-13 14:27:01 -0400,2026-07-13 14:27:01 -0400
1218,11253,16,designated,"{""source_relationship"":""contributing_resource_in""}",2026-07-13 14:27:01 -0400,2026-07-22 18:36:20 -0400
1219,10450,672,operated_at,{},2026-07-13 14:27:01 -0400,2026-07-13 14:27:01 -0400
1220,10450,673,operated_at,"{""source_relationship"":""operated""}",2026-07-13 14:27:02 -0400,2026-07-22 18:34:17 -0400
1221,10451,672,operated_at,{},2026-07-13 14:27:02 -0400,2026-07-13 14:27:02 -0400
1222,10512,672,subject_of,"{""source_relationship"":""subject_of_sale""}",2026-07-13 14:27:02 -0400,2026-07-22 18:37:43 -0400
1223,10512,674,sold,{},2026-07-13 14:27:02 -0400,2026-07-13 14:27:02 -0400
1224,10512,675,purchased,{},2026-07-13 14:27:02 -0400,2026-07-13 14:27:02 -0400
1225,10512,662,owned,"{""source_relationship"":""current_owner""}",2026-07-13 14:27:02 -0400,2026-07-22 18:33:49 -0400
1226,7060,662,purchased,{},2026-07-13 14:27:02 -0400,2026-07-13 14:27:02 -0400
1227,11257,676,operated_at,"{""source_relationship"":""operated""}",2026-07-13 14:27:05 -0400,2026-07-22 18:34:17 -0400
1228,11257,670,operated_at,{},2026-07-13 14:27:05 -0400,2026-07-13 14:27:05 -0400
1229,10452,677,worked_at,{},2026-07-13 14:27:05 -0400,2026-07-13 14:27:05 -0400
1230,10453,678,operated_at,"{""source_relationship"":""operated_dentist_office_at""}",2026-07-13 14:27:12 -0400,2026-07-22 18:34:10 -0400
1231,10453,679,operated_at,"{""source_relationship"":""operated_dentist_office_at""}",2026-07-13 14:27:12 -0400,2026-07-22 18:34:10 -0400
1232,11260,680,located_at,{},2026-07-13 14:27:12 -0400,2026-07-13 14:27:12 -0400
1233,11260,3057,operated_at,{},2026-07-13 14:27:12 -0400,2026-07-22 18:00:27 -0400
1234,11260,682,occupied,{},2026-07-13 14:27:12 -0400,2026-07-13 14:27:12 -0400
1235,11260,683,occupied,{},2026-07-13 14:27:12 -0400,2026-07-13 14:27:12 -0400
1237,10514,684,party_to_sale_agreement,{},2026-07-13 14:27:12 -0400,2026-07-13 14:27:12 -0400
1238,11261,685,operated_at,{},2026-07-13 14:27:23 -0400,2026-07-13 14:27:23 -0400
1239,11261,686,operated_at,{},2026-07-13 14:27:23 -0400,2026-07-13 14:27:23 -0400
1240,11261,687,operated_at,{},2026-07-13 14:27:23 -0400,2026-07-13 14:27:23 -0400
1242,10454,688,operated_at,{},2026-07-13 14:27:23 -0400,2026-07-13 14:27:23 -0400
1243,5101,689,owned,{},2026-07-13 14:27:23 -0400,2026-07-13 14:27:23 -0400
1244,5101,690,owned,{},2026-07-13 14:27:23 -0400,2026-07-13 14:27:23 -0400
1245,5101,691,lent_to,"{""source_relationship"":""held_loan_security""}",2026-07-13 14:27:23 -0400,2026-07-22 19:11:33 -0400
1246,5102,692,sold,{},2026-07-13 14:27:23 -0400,2026-07-13 14:27:23 -0400
1247,5102,693,purchased,{},2026-07-13 14:27:23 -0400,2026-07-13 14:27:23 -0400
1248,5103,693,mortgaged,{},2026-07-13 14:27:23 -0400,2026-07-13 14:27:23 -0400
1249,5103,694,owned,"{""source_relationship"":""held_deed_of_trust""}",2026-07-13 14:27:23 -0400,2026-07-22 18:37:34 -0400
1250,5103,695,trustee_of,"{""source_relationship"":""acted_as_trustee""}",2026-07-13 14:27:23 -0400,2026-07-22 18:36:29 -0400
1251,5104,693,mentioned_in,{},2026-07-13 14:27:23 -0400,2026-07-13 14:27:23 -0400
1252,5104,694,assigned_deed_of_trust,{},2026-07-13 14:27:23 -0400,2026-07-13 14:27:23 -0400
1253,5104,696,purchased,"{""source_relationship"":""received_assignment_of_deed_of_trust""}",2026-07-13 14:27:23 -0400,2026-07-22 18:34:51 -0400
1254,10455,697,operated_at,"{""source_relationship"":""operated""}",2026-07-13 14:27:29 -0400,2026-07-22 18:34:17 -0400
1255,11264,698,operated_at,{},2026-07-13 14:27:29 -0400,2026-07-13 14:27:29 -0400
1256,11264,3058,operated_at,{},2026-07-13 14:27:29 -0400,2026-07-22 17:37:34 -0400
1258,10520,700,sold,"{""source_relationship"":""conveyed_from""}",2026-07-13 14:27:29 -0400,2026-07-22 18:34:37 -0400
1259,10520,701,sold,"{""source_relationship"":""conveyed_to""}",2026-07-13 14:27:29 -0400,2026-07-22 18:33:48 -0400
1260,10456,702,operated_at,"{""source_relationship"":""operated_lunch_room_at""}",2026-07-13 14:27:39 -0400,2026-07-22 18:38:52 -0400
1261,10456,702,mentioned_in,{},2026-07-13 14:27:39 -0400,2026-07-13 14:27:39 -0400
1262,5098,703,purchased,"{""source_relationship"":""acquired_title_to""}",2026-07-13 14:27:39 -0400,2026-07-22 18:36:13 -0400
1263,5098,704,sold,"{""source_relationship"":""transferred_title_from""}",2026-07-13 14:27:39 -0400,2026-07-22 18:37:38 -0400
1264,5098,705,sold,"{""source_relationship"":""facilitated_transfer""}",2026-07-13 14:27:39 -0400,2026-07-22 18:38:12 -0400
1265,5105,689,owned,{},2026-07-13 14:27:39 -0400,2026-07-13 14:27:39 -0400
1266,5105,690,owned,{},2026-07-13 14:27:39 -0400,2026-07-13 14:27:39 -0400
1267,5105,691,leased,"{""source_relationship"":""received_assignment_of_leases_and_rents""}",2026-07-13 14:27:39 -0400,2026-07-22 18:40:00 -0400
1268,10522,693,purchased,"{""source_relationship"":""acquired""}",2026-07-13 14:27:39 -0400,2026-07-22 18:37:12 -0400
1269,10522,692,sold,"{""source_relationship"":""transferred_ownership""}",2026-07-13 14:27:39 -0400,2026-07-22 18:40:16 -0400
1270,5106,692,sold,"{""source_relationship"":""conveyed_property""}",2026-07-13 14:27:39 -0400,2026-07-22 18:36:48 -0400
